cod_ibge;msau39;msau3911;msau3912;msau3913;msau3914;msau3915;msau3916;msau3917;msau3918;mppm01;mppm11;mppm13;mppm20;mppm23
4310553;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4310579;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4310603;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4310702;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4310751;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4310801;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim
4310850;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não
4310876;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
4310900;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
4311007;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4311106;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
4311130;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4311155;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4311205;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
4311239;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311254;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4311270;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4311304;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4311403;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Sim
4311429;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4311502;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311601;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311627;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311643;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311700;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311718;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311734;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311759;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4311775;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4311791;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311809;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4311908;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4312005;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312054;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
4312104;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312138;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312153;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312179;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4312203;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312302;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
4312351;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312377;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312385;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4312401;Sim;Não;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4312427;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312443;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4312450;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312476;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4312500;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4312609;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312617;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312625;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312658;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4312674;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4312708;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312757;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312807;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4312906;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não
4312955;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4313003;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4313011;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4313037;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4313060;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim
4313102;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
4313201;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Não
4313300;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim
4313334;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não
4313359;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
4313375;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Sim;Não;Não
4313391;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4313409;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4313425;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4313441;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4313466;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4313490;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4313508;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Não
4313656;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não
4313706;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4313805;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4313904;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Sim
4313953;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não;Não;Não
4314001;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314027;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314035;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314050;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Sim
4314068;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314076;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314100;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim
4314134;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314159;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314175;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4314209;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
4314308;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314407;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim
4314423;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4314456;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314464;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não
4314472;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314506;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314555;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314605;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
4314704;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314753;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314779;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
4314787;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4314803;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4314902;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim
4315008;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4315057;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4315073;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4315107;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Sim;Não
4315131;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
4315149;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4315156;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4315172;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4315206;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4315305;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4315313;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
4315321;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4315354;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não
4315404;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Sim
4315453;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4315503;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4315552;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4315602;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Sim
4315701;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
4315750;Sim;Não;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4315800;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4315909;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4315958;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4316105;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
4316204;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não
4316303;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4316402;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4316428;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4316436;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4316451;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
4316477;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4316501;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4316600;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4316709;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Sim
4316733;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
4316758;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4316808;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim
4316907;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
4316956;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4316972;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
4317004;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não
4317103;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4317202;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Sim
4317301;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
4317400;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim
4317509;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4317608;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
4317707;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4317756;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4317806;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
4317905;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4318002;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
4318051;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4318101;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Não
4318200;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4318309;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4318408;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Sim
4318424;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
4318432;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4318440;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4318457;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4318465;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4318481;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não
4318499;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim
4318507;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4318606;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
4318614;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4318705;Sim;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4318804;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4319000;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4319125;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4319158;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
4319208;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4319356;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4319372;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não
4319406;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não
4319505;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim
4319604;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4319703;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4319711;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4319737;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4319752;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
4319802;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4319901;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Sim;Sim
4320008;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim
4320107;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4320206;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
4320230;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
4320263;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4320305;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4320321;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4320354;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4320404;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
4320453;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4320503;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
4320552;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
4320578;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4320602;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4320651;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4320677;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4320701;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
4320800;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não
4320909;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim
4321006;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4321204;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Sim;Não;Não
4321352;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não
4321402;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Sim
4321436;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4321451;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
4321469;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4321477;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4321493;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4321501;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4321600;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
4321626;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4321634;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
4321667;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4321709;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
4321808;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Sim;Sim
4321832;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4321857;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4321907;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
4321956;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4322004;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
4322152;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4322186;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
4322202;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4322251;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
4322301;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
4322327;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4322343;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4322350;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4322376;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
4322509;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim;Sim;Sim
4322525;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4322533;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4322541;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
4322558;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4322608;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim
4322707;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
4322806;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim
4322855;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4323002;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Sim
4323101;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4323200;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4323309;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4323358;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4323408;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4323457;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4323507;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4323606;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
4323705;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4323754;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
4323770;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
